assetCode,windowTimestamp,Open,High,Low,Last
Wc1,1998-12-16T19:00:00.000000000Z,264.0,264.0,263.0,264.0
Wc1,1998-12-17T15:00:00.000000000Z,266.0,267.0,266.0,266.5
Wc1,1998-12-17T16:00:00.000000000Z,266.5,267.0,266.5,267.0
Wc1,1998-12-17T17:00:00.000000000Z,267.0,267.5,266.0,267.5
Wc1,1998-12-17T18:00:00.000000000Z,267.0,267.0,262.5,263.5
Wc1,1998-12-17T19:00:00.000000000Z,263.0,263.5,263.0,263.0
Wc1,1998-12-18T15:00:00.000000000Z,262.5,262.5,261.0,261.5
Wc1,1998-12-18T16:00:00.000000000Z,262.0,265.0,260.5,264.5
Wc1,1998-12-18T17:00:00.000000000Z,263.5,264.0,262.0,262.25
Wc1,1998-12-18T18:00:00.000000000Z,262.25,263.0,262.0,262.0
Wc1,1998-12-18T19:00:00.000000000Z,262.0,265.0,262.0,265.0
Wc1,1998-12-21T03:00:00.000000000Z,260.75,260.75,260.75,260.75
Wc1,1998-12-21T15:00:00.000000000Z,266.0,266.75,265.0,265.0
Wc1,1998-12-21T16:00:00.000000000Z,264.5,264.5,262.0,262.0
Wc1,1998-12-21T17:00:00.000000000Z,262.5,263.0,261.5,262.75
Wc1,1998-12-21T18:00:00.000000000Z,262.75,262.75,262.5,262.5
Wc1,1998-12-22T06:00:00.000000000Z,278.75,278.75,278.75,278.75
Wc1,1998-12-22T08:00:00.000000000Z,278.5,278.5,278.5,278.5
Wc1,1998-12-22T09:00:00.000000000Z,278.75,279.0,278.75,279.0
Wc1,1998-12-22T10:00:00.000000000Z,279.25,280.25,279.0,280.0
Wc1,1998-12-22T15:00:00.000000000Z,280.5,281.0,278.0,278.5
Wc1,1998-12-22T16:00:00.000000000Z,278.75,278.75,277.5,278.75
Wc1,1998-12-22T17:00:00.000000000Z,278.5,279.0,278.0,278.25
Wc1,1998-12-22T18:00:00.000000000Z,278.0,278.25,277.0,277.25
Wc1,1998-12-22T19:00:00.000000000Z,277.0,277.25,276.0,276.75
Wc1,1998-12-23T03:00:00.000000000Z,277.5,278.0,277.5,277.5
Wc1,1998-12-23T04:00:00.000000000Z,277.75,278.25,277.75,278.25
Wc1,1998-12-23T09:00:00.000000000Z,277.5,277.5,277.5,277.5
Wc1,1998-12-23T10:00:00.000000000Z,277.25,277.25,277.25,277.25
Wc1,1998-12-23T15:00:00.000000000Z,278.25,280.0,278.0,279.25
Wc1,1998-12-23T16:00:00.000000000Z,279.0,279.25,278.25,279.25
Wc1,1998-12-23T17:00:00.000000000Z,279.0,279.25,277.0,277.5
Wc1,1998-12-23T18:00:00.000000000Z,277.75,277.75,276.0,276.25
Wc1,1998-12-23T19:00:00.000000000Z,276.5,279.0,276.0,277.75
Wc1,1998-12-24T03:00:00.000000000Z,277.5,279.0,277.5,278.0
Wc1,1998-12-24T15:00:00.000000000Z,278.75,279.75,278.25,278.5
Wc1,1998-12-24T16:00:00.000000000Z,278.25,283.0,278.25,282.0
Wc1,1998-12-24T17:00:00.000000000Z,282.25,282.75,281.0,282.5
Wc1,1998-12-24T18:00:00.000000000Z,282.25,283.0,282.25,282.75
Wc1,1998-12-28T03:00:00.000000000Z,283.0,285.25,283.0,284.75
Wc1,1998-12-28T04:00:00.000000000Z,285.0,285.0,284.5,284.5
Wc1,1998-12-28T05:00:00.000000000Z,284.75,284.75,284.75,284.75
Wc1,1998-12-28T08:00:00.000000000Z,284.0,284.0,284.0,284.0
Wc1,1998-12-28T15:00:00.000000000Z,283.5,283.75,282.5,283.25
Wc1,1998-12-28T16:00:00.000000000Z,283.0,283.5,281.5,281.75
Wc1,1998-12-28T17:00:00.000000000Z,281.5,282.0,280.75,282.0
Wc1,1998-12-28T18:00:00.000000000Z,282.25,283.0,282.0,282.5
Wc1,1998-12-28T19:00:00.000000000Z,282.25,282.75,282.0,282.5
Wc1,1998-12-29T03:00:00.000000000Z,283.0,283.25,282.25,282.5
Wc1,1998-12-29T04:00:00.000000000Z,283.0,283.5,282.5,283.5
Wc1,1998-12-29T05:00:00.000000000Z,282.5,282.5,282.0,282.0
Wc1,1998-12-29T09:00:00.000000000Z,282.5,284.5,282.5,284.5
Wc1,1998-12-29T15:00:00.000000000Z,283.0,283.5,282.25,283.5
Wc1,1998-12-29T16:00:00.000000000Z,283.25,283.25,281.5,282.0
Wc1,1998-12-29T17:00:00.000000000Z,281.75,282.25,281.75,282.0
Wc1,1998-12-29T18:00:00.000000000Z,282.25,283.5,281.75,283.5
Wc1,1998-12-29T19:00:00.000000000Z,283.25,283.5,281.5,281.75
Wc1,1998-12-30T03:00:00.000000000Z,281.5,281.5,281.0,281.0
Wc1,1998-12-30T04:00:00.000000000Z,281.5,281.75,281.0,281.0
Wc1,1998-12-30T06:00:00.000000000Z,281.25,281.25,281.25,281.25
Wc1,1998-12-30T15:00:00.000000000Z,281.0,281.0,278.25,279.0
Wc1,1998-12-30T16:00:00.000000000Z,279.25,279.25,275.5,276.5
Wc1,1998-12-30T17:00:00.000000000Z,276.75,277.0,275.0,277.0
Wc1,1998-12-30T18:00:00.000000000Z,276.75,277.75,276.0,276.0
Wc1,1998-12-30T19:00:00.000000000Z,276.25,276.25,275.5,276.0
Wc1,1998-12-31T03:00:00.000000000Z,276.0,276.0,274.0,275.0
Wc1,1998-12-31T04:00:00.000000000Z,274.75,274.75,274.5,274.5
Wc1,1998-12-31T05:00:00.000000000Z,275.5,276.0,275.5,276.0
Wc1,1998-12-31T08:00:00.000000000Z,275.5,275.5,275.5,275.5
Wc1,1998-12-31T15:00:00.000000000Z,275.5,277.5,275.0,275.25
Wc1,1998-12-31T16:00:00.000000000Z,275.0,276.0,275.0,275.75
Wc1,1998-12-31T17:00:00.000000000Z,276.0,277.25,275.75,276.5
Wc1,1998-12-31T18:00:00.000000000Z,276.75,277.0,276.0,276.25
Wc1,1999-01-04T03:00:00.000000000Z,276.5,289.0,276.5,279.75
Wc1,1999-01-04T04:00:00.000000000Z,278.5,279.5,278.0,279.5
Wc1,1999-01-04T05:00:00.000000000Z,279.25,279.25,279.25,279.25
Wc1,1999-01-04T09:00:00.000000000Z,278.75,278.75,278.75,278.75
Wc1,1999-01-04T10:00:00.000000000Z,278.25,278.25,278.25,278.25
Wc1,1999-01-04T15:00:00.000000000Z,275.5,279.5,275.5,278.25
Wc1,1999-01-04T16:00:00.000000000Z,278.5,278.75,277.0,277.75
Wc1,1999-01-04T17:00:00.000000000Z,277.5,278.5,277.5,278.5
Wc1,1999-01-04T18:00:00.000000000Z,278.25,278.5,277.75,278.25
Wc1,1999-01-04T19:00:00.000000000Z,278.5,279.75,278.5,279.0
Wc1,1999-01-05T03:00:00.000000000Z,279.5,280.0,277.0,279.75
Wc1,1999-01-05T06:00:00.000000000Z,280.0,280.0,280.0,280.0
Wc1,1999-01-05T10:00:00.000000000Z,279.5,279.5,279.0,279.0
Wc1,1999-01-05T15:00:00.000000000Z,280.5,280.5,278.0,279.0
Wc1,1999-01-05T16:00:00.000000000Z,278.5,279.5,278.0,279.0
Wc1,1999-01-05T17:00:00.000000000Z,278.75,279.5,277.5,278.75
Wc1,1999-01-05T18:00:00.000000000Z,279.0,281.0,278.75,280.75
Wc1,1999-01-05T19:00:00.000000000Z,280.5,281.0,279.75,280.25
Wc1,1999-01-06T03:00:00.000000000Z,279.25,281.75,279.25,280.75
Wc1,1999-01-06T04:00:00.000000000Z,280.5,280.5,280.0,280.0
Wc1,1999-01-06T05:00:00.000000000Z,280.5,280.5,280.0,280.0
Wc1,1999-01-06T09:00:00.000000000Z,280.75,281.75,280.75,281.75
Wc1,1999-01-06T10:00:00.000000000Z,282.0,284.0,282.0,284.0
Wc1,1999-01-06T15:00:00.000000000Z,283.5,286.0,282.0,284.75
Wc1,1999-01-06T16:00:00.000000000Z,285.0,285.5,283.25,283.75
Wc1,1999-01-06T17:00:00.000000000Z,284.0,287.5,283.5,286.0
Wc1,1999-01-06T18:00:00.000000000Z,286.25,287.5,285.0,287.0
Wc1,1999-01-06T19:00:00.000000000Z,287.25,288.0,287.0,287.5
Wc1,1999-01-07T03:00:00.000000000Z,287.5,287.5,286.75,287.0
Wc1,1999-01-07T04:00:00.000000000Z,287.5,287.5,287.5,287.5
Wc1,1999-01-07T06:00:00.000000000Z,287.0,287.5,287.0,287.0
Wc1,1999-01-07T08:00:00.000000000Z,287.5,287.5,287.5,287.5
Wc1,1999-01-07T09:00:00.000000000Z,287.0,287.5,287.0,287.5
Wc1,1999-01-07T10:00:00.000000000Z,287.75,289.0,287.5,288.0
Wc1,1999-01-07T15:00:00.000000000Z,287.0,289.5,286.0,287.25
Wc1,1999-01-07T16:00:00.000000000Z,287.0,287.5,286.0,287.0
Wc1,1999-01-07T17:00:00.000000000Z,287.25,287.75,286.5,287.0
Wc1,1999-01-07T18:00:00.000000000Z,286.75,289.0,286.5,287.75
Wc1,1999-01-07T19:00:00.000000000Z,288.0,288.25,287.25,287.5
Wc1,1999-01-08T03:00:00.000000000Z,287.0,287.25,286.75,287.25
Wc1,1999-01-08T04:00:00.000000000Z,287.0,287.0,286.75,286.75
Wc1,1999-01-08T05:00:00.000000000Z,287.0,287.0,286.75,286.75
Wc1,1999-01-08T06:00:00.000000000Z,287.0,287.0,286.75,287.0
Wc1,1999-01-08T15:00:00.000000000Z,287.0,289.0,286.5,288.5
Wc1,1999-01-08T16:00:00.000000000Z,288.75,293.0,288.75,291.25
Wc1,1999-01-08T17:00:00.000000000Z,291.5,292.5,291.0,292.25
Wc1,1999-01-08T18:00:00.000000000Z,292.5,294.0,291.0,291.5
Wc1,1999-01-08T19:00:00.000000000Z,291.75,292.25,291.0,291.25
Wc1,1999-01-11T03:00:00.000000000Z,291.75,291.75,291.25,291.5
Wc1,1999-01-11T04:00:00.000000000Z,291.75,292.0,291.5,292.0
Wc1,1999-01-11T05:00:00.000000000Z,292.0,292.0,292.0,292.0
Wc1,1999-01-11T09:00:00.000000000Z,291.75,291.75,291.75,291.75
Wc1,1999-01-11T10:00:00.000000000Z,291.25,291.25,288.5,290.0
Wc1,1999-01-11T15:00:00.000000000Z,290.5,291.0,287.5,288.0
Wc1,1999-01-11T16:00:00.000000000Z,287.5,288.75,287.5,288.0
Wc1,1999-01-11T17:00:00.000000000Z,287.75,287.75,286.0,287.0
Wc1,1999-01-11T18:00:00.000000000Z,286.75,288.5,286.5,287.0
Wc1,1999-01-11T19:00:00.000000000Z,286.75,287.0,285.5,285.75
Wc1,1999-01-12T03:00:00.000000000Z,286.0,286.0,284.25,285.75
Wc1,1999-01-12T04:00:00.000000000Z,286.0,286.0,285.75,285.75
Wc1,1999-01-12T05:00:00.000000000Z,286.0,286.0,285.75,285.75
Wc1,1999-01-12T09:00:00.000000000Z,286.0,286.0,286.0,286.0
Wc1,1999-01-12T15:00:00.000000000Z,285.5,285.5,283.0,284.75
Wc1,1999-01-12T16:00:00.000000000Z,284.5,285.0,283.0,283.5
Wc1,1999-01-12T17:00:00.000000000Z,283.75,283.75,280.5,281.5
Wc1,1999-01-12T18:00:00.000000000Z,281.75,283.0,280.0,282.75
Wc1,1999-01-12T19:00:00.000000000Z,282.5,282.75,280.75,281.5
Wc1,1999-01-13T03:00:00.000000000Z,281.0,281.5,280.25,280.5
Wc1,1999-01-13T05:00:00.000000000Z,281.0,281.5,281.0,281.5
Wc1,1999-01-13T06:00:00.000000000Z,281.0,281.0,281.0,281.0
Wc1,1999-01-13T09:00:00.000000000Z,281.5,281.5,281.5,281.5
Wc1,1999-01-13T10:00:00.000000000Z,282.0,282.0,282.0,282.0
Wc1,1999-01-13T15:00:00.000000000Z,278.0,278.5,270.0,274.0
Wc1,1999-01-13T16:00:00.000000000Z,273.5,276.0,273.25,275.25
Wc1,1999-01-13T17:00:00.000000000Z,275.0,275.5,274.5,275.0
Wc1,1999-01-13T18:00:00.000000000Z,275.25,275.75,274.0,274.0
Wc1,1999-01-13T19:00:00.000000000Z,274.25,275.0,273.5,274.25
Wc1,1999-01-14T03:00:00.000000000Z,274.0,276.0,274.0,275.25
Wc1,1999-01-14T04:00:00.000000000Z,275.0,275.0,274.5,274.5
Wc1,1999-01-14T05:00:00.000000000Z,275.0,275.0,275.0,275.0
Wc1,1999-01-14T06:00:00.000000000Z,274.5,274.5,274.5,274.5
Wc1,1999-01-14T07:00:00.000000000Z,275.0,275.0,274.5,275.0
Wc1,1999-01-14T09:00:00.000000000Z,275.25,275.25,275.25,275.25
Wc1,1999-01-14T15:00:00.000000000Z,275.0,275.75,274.0,274.5
Wc1,1999-01-14T16:00:00.000000000Z,274.25,275.75,274.25,275.5
Wc1,1999-01-14T17:00:00.000000000Z,275.75,277.5,274.5,277.0
Wc1,1999-01-14T18:00:00.000000000Z,276.75,277.5,274.5,275.0
Wc1,1999-01-14T19:00:00.000000000Z,274.75,277.0,274.5,276.5
Wc1,1999-01-15T03:00:00.000000000Z,276.5,277.0,276.25,276.5
Wc1,1999-01-15T04:00:00.000000000Z,277.25,277.25,277.25,277.25
Wc1,1999-01-15T05:00:00.000000000Z,277.5,277.5,277.5,277.5
Wc1,1999-01-15T06:00:00.000000000Z,276.5,276.5,276.5,276.5
Wc1,1999-01-15T07:00:00.000000000Z,277.5,277.5,277.5,277.5
Wc1,1999-01-15T10:00:00.000000000Z,277.0,277.5,277.0,277.0
Wc1,1999-01-15T15:00:00.000000000Z,276.5,278.25,276.25,277.25
Wc1,1999-01-15T16:00:00.000000000Z,277.5,278.25,277.0,278.0
Wc1,1999-01-15T17:00:00.000000000Z,277.75,278.5,277.75,278.5
Wc1,1999-01-15T18:00:00.000000000Z,278.25,278.5,276.0,276.5
Wc1,1999-01-15T19:00:00.000000000Z,276.75,277.5,276.5,277.0
Wc1,1999-01-19T03:00:00.000000000Z,276.5,276.5,275.75,276.0
Wc1,1999-01-19T05:00:00.000000000Z,275.5,275.5,275.5,275.5
Wc1,1999-01-19T08:00:00.000000000Z,275.25,275.25,274.0,274.0
Wc1,1999-01-19T09:00:00.000000000Z,273.5,274.0,273.5,274.0
Wc1,1999-01-19T15:00:00.000000000Z,272.0,272.5,269.5,270.0
Wc1,1999-01-19T16:00:00.000000000Z,269.75,270.5,268.25,269.25
Wc1,1999-01-19T17:00:00.000000000Z,269.0,269.25,267.5,267.75
Wc1,1999-01-19T18:00:00.000000000Z,268.0,269.5,266.5,269.25
Wc1,1999-01-19T19:00:00.000000000Z,269.0,269.5,268.0,268.5
Wc1,1999-01-20T03:00:00.000000000Z,268.5,269.5,268.5,268.5
Wc1,1999-01-20T04:00:00.000000000Z,269.25,269.25,269.25,269.25
Wc1,1999-01-20T09:00:00.000000000Z,269.0,269.0,269.0,269.0
Wc1,1999-01-20T10:00:00.000000000Z,269.5,270.0,269.5,270.0
Wc1,1999-01-20T15:00:00.000000000Z,268.0,270.5,267.5,269.5
Wc1,1999-01-20T16:00:00.000000000Z,269.75,270.25,269.5,270.25
Wc1,1999-01-20T17:00:00.000000000Z,270.5,271.25,270.0,271.0
Wc1,1999-01-20T18:00:00.000000000Z,271.25,271.5,269.5,271.25
Wc1,1999-01-20T19:00:00.000000000Z,271.0,271.5,270.25,270.5
Wc1,1999-01-21T03:00:00.000000000Z,270.5,271.0,270.5,271.0
Wc1,1999-01-21T04:00:00.000000000Z,271.5,271.5,270.5,270.75
Wc1,1999-01-21T08:00:00.000000000Z,270.5,270.5,270.5,270.5
Wc1,1999-01-21T15:00:00.000000000Z,270.5,270.75,265.0,265.0
Wc1,1999-01-21T16:00:00.000000000Z,265.25,266.5,263.0,264.5
Wc1,1999-01-21T17:00:00.000000000Z,264.25,268.0,264.0,268.0
Wc1,1999-01-21T18:00:00.000000000Z,268.5,269.0,267.0,267.25
Wc1,1999-01-21T19:00:00.000000000Z,267.0,268.5,267.0,268.0
Wc1,1999-01-22T03:00:00.000000000Z,267.5,268.0,267.5,268.0
Wc1,1999-01-22T04:00:00.000000000Z,267.5,267.5,267.5,267.5
Wc1,1999-01-22T05:00:00.000000000Z,267.0,269.0,267.0,269.0
Wc1,1999-01-22T08:00:00.000000000Z,268.75,272.5,268.75,272.5
Wc1,1999-01-22T09:00:00.000000000Z,271.75,271.75,271.5,271.5
Wc1,1999-01-22T15:00:00.000000000Z,269.0,271.5,269.0,270.25
Wc1,1999-01-22T16:00:00.000000000Z,270.5,270.75,268.0,270.0
Wc1,1999-01-22T17:00:00.000000000Z,270.25,270.5,269.5,270.5
Wc1,1999-01-22T18:00:00.000000000Z,270.25,272.0,270.0,271.25
Wc1,1999-01-22T19:00:00.000000000Z,271.5,272.0,270.25,271.25
Wc1,1999-01-25T03:00:00.000000000Z,270.75,270.75,269.0,269.0
Wc1,1999-01-25T04:00:00.000000000Z,270.25,270.25,268.5,268.5
Wc1,1999-01-25T05:00:00.000000000Z,268.0,268.0,268.0,268.0
Wc1,1999-01-25T07:00:00.000000000Z,268.5,269.5,268.5,269.5
Wc1,1999-01-25T10:00:00.000000000Z,269.0,269.0,269.0,269.0
Wc1,1999-01-25T15:00:00.000000000Z,268.0,269.0,266.5,267.75
Wc1,1999-01-25T16:00:00.000000000Z,268.0,269.5,267.0,269.25
Wc1,1999-01-25T17:00:00.000000000Z,269.5,269.5,268.0,268.0
Wc1,1999-01-25T18:00:00.000000000Z,267.75,269.75,267.75,269.25
Wc1,1999-01-25T19:00:00.000000000Z,269.0,270.0,268.5,269.5
Wc1,1999-01-27T03:00:00.000000000Z,271.25,271.5,270.5,270.75
Wc1,1999-01-27T04:00:00.000000000Z,271.5,271.5,271.5,271.5
Wc1,1999-01-27T05:00:00.000000000Z,271.0,271.0,271.0,271.0
Wc1,1999-01-27T06:00:00.000000000Z,270.5,270.5,270.5,270.5
Wc1,1999-01-27T08:00:00.000000000Z,271.0,271.0,271.0,271.0
Wc1,1999-01-27T10:00:00.000000000Z,271.5,271.5,271.5,271.5
Wc1,1999-01-27T15:00:00.000000000Z,270.0,270.0,267.5,269.5
Wc1,1999-01-27T16:00:00.000000000Z,269.25,272.0,269.25,271.5
Wc1,1999-01-27T17:00:00.000000000Z,271.0,271.5,270.25,270.5
Wc1,1999-01-27T18:00:00.000000000Z,270.25,271.75,270.0,271.75
Wc1,1999-01-27T19:00:00.000000000Z,272.0,273.0,271.75,272.5
Wc1,1999-01-28T03:00:00.000000000Z,273.0,274.0,273.0,273.25
Wc1,1999-01-28T04:00:00.000000000Z,273.5,273.5,273.0,273.0
Wc1,1999-01-28T05:00:00.000000000Z,273.75,273.75,273.0,273.0
Wc1,1999-01-28T09:00:00.000000000Z,272.5,272.5,272.5,272.5
Wc1,1999-01-28T10:00:00.000000000Z,272.25,272.5,272.0,272.5
Wc1,1999-01-28T15:00:00.000000000Z,272.0,276.0,272.0,276.0
Wc1,1999-01-28T16:00:00.000000000Z,276.5,276.5,274.5,274.75
Wc1,1999-01-28T17:00:00.000000000Z,275.0,276.25,274.75,275.75
Wc1,1999-01-28T18:00:00.000000000Z,276.0,276.0,271.0,272.0
Wc1,1999-01-28T19:00:00.000000000Z,272.25,273.75,272.0,273.25
Wc1,1999-01-29T03:00:00.000000000Z,273.5,273.5,272.5,273.0
Wc1,1999-01-29T04:00:00.000000000Z,272.5,273.0,272.5,273.0
Wc1,1999-01-29T09:00:00.000000000Z,274.0,274.0,274.0,274.0
Wc1,1999-01-29T10:00:00.000000000Z,272.75,272.75,272.5,272.5
Wc1,1999-01-29T15:00:00.000000000Z,272.5,274.5,271.5,273.5
Wc1,1999-01-29T16:00:00.000000000Z,273.0,275.5,273.0,273.5
Wc1,1999-01-29T17:00:00.000000000Z,273.25,276.0,272.25,272.5
Wc1,1999-01-29T18:00:00.000000000Z,272.25,276.0,271.5,275.0
Wc1,1999-01-29T19:00:00.000000000Z,274.5,276.0,274.0,275.5
Wc1,1999-02-01T03:00:00.000000000Z,274.0,274.5,273.5,274.5
Wc1,1999-02-01T04:00:00.000000000Z,274.25,274.25,273.5,273.5
Wc1,1999-02-01T05:00:00.000000000Z,274.0,274.0,273.0,273.5
Wc1,1999-02-01T06:00:00.000000000Z,274.25,274.25,274.25,274.25
Wc1,1999-02-01T09:00:00.000000000Z,273.5,273.5,273.5,273.5
Wc1,1999-02-01T10:00:00.000000000Z,273.0,274.5,272.5,274.5
Wc1,1999-02-01T15:00:00.000000000Z,273.0,273.5,269.0,269.75
Wc1,1999-02-01T16:00:00.000000000Z,269.5,270.5,268.0,269.75
Wc1,1999-02-01T17:00:00.000000000Z,269.5,269.75,268.75,269.25
Wc1,1999-02-01T18:00:00.000000000Z,269.5,270.5,269.0,269.25
Wc1,1999-02-01T19:00:00.000000000Z,269.0,270.0,269.0,269.75
Wc1,1999-02-02T03:00:00.000000000Z,270.0,271.0,270.0,270.0
Wc1,1999-02-02T05:00:00.000000000Z,270.5,271.0,270.5,271.0
Wc1,1999-02-02T09:00:00.000000000Z,270.75,271.0,270.75,271.0
Wc1,1999-02-02T10:00:00.000000000Z,270.0,271.5,270.0,271.5
Wc1,1999-02-02T15:00:00.000000000Z,271.0,272.5,269.5,270.0
Wc1,1999-02-02T16:00:00.000000000Z,270.25,272.0,269.0,271.5
Wc1,1999-02-02T17:00:00.000000000Z,271.25,272.0,270.0,270.25
Wc1,1999-02-02T18:00:00.000000000Z,270.5,271.0,269.5,270.25
Wc1,1999-02-02T19:00:00.000000000Z,270.0,271.0,269.0,270.25
Wc1,1999-02-03T03:00:00.000000000Z,270.25,273.0,269.0,272.5
Wc1,1999-02-03T04:00:00.000000000Z,272.75,273.0,272.5,273.0
Wc1,1999-02-03T05:00:00.000000000Z,272.25,272.5,272.25,272.5
Wc1,1999-02-03T06:00:00.000000000Z,272.75,272.75,272.75,272.75
Wc1,1999-02-03T07:00:00.000000000Z,272.5,273.0,272.25,273.0
Wc1,1999-02-03T09:00:00.000000000Z,272.5,272.5,272.5,272.5
Wc1,1999-02-03T10:00:00.000000000Z,272.75,273.0,272.75,273.0
Wc1,1999-02-03T15:00:00.000000000Z,274.0,274.5,272.5,273.25
Wc1,1999-02-03T16:00:00.000000000Z,273.0,273.25,269.5,269.5
Wc1,1999-02-03T17:00:00.000000000Z,269.75,270.0,267.0,267.25
Wc1,1999-02-03T18:00:00.000000000Z,267.0,267.75,264.5,265.5
Wc1,1999-02-03T19:00:00.000000000Z,265.25,266.0,265.0,265.75
Wc1,1999-02-04T03:00:00.000000000Z,265.5,266.0,265.25,266.0
Wc1,1999-02-04T04:00:00.000000000Z,265.25,265.25,265.25,265.25
Wc1,1999-02-04T05:00:00.000000000Z,265.5,265.5,265.5,265.5
Wc1,1999-02-04T07:00:00.000000000Z,265.25,265.25,265.25,265.25
Wc1,1999-02-04T15:00:00.000000000Z,266.5,267.0,266.0,267.0
Wc1,1999-02-04T16:00:00.000000000Z,266.75,267.5,266.5,267.0
Wc1,1999-02-04T17:00:00.000000000Z,267.25,267.25,266.5,266.75
Wc1,1999-02-04T18:00:00.000000000Z,267.0,267.0,266.5,266.75
Wc1,1999-02-04T19:00:00.000000000Z,267.0,268.0,266.75,267.75
Wc1,1999-02-05T03:00:00.000000000Z,268.5,268.75,268.5,268.75
Wc1,1999-02-05T04:00:00.000000000Z,268.0,268.0,268.0,268.0
Wc1,1999-02-05T06:00:00.000000000Z,268.75,269.0,268.75,269.0
Wc1,1999-02-05T15:00:00.000000000Z,268.0,269.5,268.0,268.75
Wc1,1999-02-05T16:00:00.000000000Z,269.0,269.5,268.75,268.75
Wc1,1999-02-05T17:00:00.000000000Z,269.0,269.0,268.75,269.0
Wc1,1999-02-05T18:00:00.000000000Z,268.75,269.25,266.75,268.5
Wc1,1999-02-05T19:00:00.000000000Z,268.75,270.0,268.5,269.5
Wc1,1999-02-08T03:00:00.000000000Z,269.0,270.0,269.0,269.0
Wc1,1999-02-08T04:00:00.000000000Z,269.5,269.5,269.5,269.5
Wc1,1999-02-08T05:00:00.000000000Z,269.75,269.75,269.75,269.75
Wc1,1999-02-08T06:00:00.000000000Z,270.0,270.0,270.0,270.0
Wc1,1999-02-08T15:00:00.000000000Z,270.5,270.5,267.0,267.75
Wc1,1999-02-08T16:00:00.000000000Z,267.5,267.75,267.0,267.5
Wc1,1999-02-08T17:00:00.000000000Z,267.75,268.0,267.25,267.25
Wc1,1999-02-08T18:00:00.000000000Z,267.5,268.0,267.0,267.5
Wc1,1999-02-08T19:00:00.000000000Z,267.25,267.5,266.0,266.5
Wc1,1999-02-09T03:00:00.000000000Z,266.0,266.0,266.0,266.0
Wc1,1999-02-09T04:00:00.000000000Z,266.25,266.25,266.0,266.0
Wc1,1999-02-09T10:00:00.000000000Z,265.5,265.5,265.5,265.5
Wc1,1999-02-09T15:00:00.000000000Z,265.0,265.0,263.25,263.75
Wc1,1999-02-09T16:00:00.000000000Z,264.0,264.75,263.75,264.5
Wc1,1999-02-09T17:00:00.000000000Z,264.75,264.75,264.0,264.25
Wc1,1999-02-09T18:00:00.000000000Z,264.5,265.25,264.25,264.75
Wc1,1999-02-09T19:00:00.000000000Z,264.5,265.0,264.0,264.5
Wc1,1999-02-10T03:00:00.000000000Z,264.0,264.75,264.0,264.0
Wc1,1999-02-10T04:00:00.000000000Z,264.25,264.5,264.25,264.5
Wc1,1999-02-10T05:00:00.000000000Z,265.25,266.5,265.25,266.5
Wc1,1999-02-10T06:00:00.000000000Z,265.0,265.0,264.0,265.0
Wc1,1999-02-10T07:00:00.000000000Z,264.0,265.0,264.0,265.0
Wc1,1999-02-10T15:00:00.000000000Z,261.0,263.0,261.0,262.5
Wc1,1999-02-10T16:00:00.000000000Z,262.25,264.25,262.25,263.75
Wc1,1999-02-10T17:00:00.000000000Z,264.0,264.25,263.0,263.25
Wc1,1999-02-10T18:00:00.000000000Z,263.0,265.0,263.0,264.5
Wc1,1999-02-10T19:00:00.000000000Z,264.75,267.5,264.5,267.25
Wc1,1999-02-11T03:00:00.000000000Z,268.25,268.25,267.5,268.0
Wc1,1999-02-11T06:00:00.000000000Z,268.5,269.0,268.5,269.0
Wc1,1999-02-11T08:00:00.000000000Z,268.5,268.5,268.5,268.5
Wc1,1999-02-11T09:00:00.000000000Z,268.25,268.25,268.25,268.25
Wc1,1999-02-11T15:00:00.000000000Z,271.0,271.25,266.0,267.0
Wc1,1999-02-11T16:00:00.000000000Z,267.25,267.25,264.0,264.5
Wc1,1999-02-11T17:00:00.000000000Z,264.75,264.75,263.25,263.5
Wc1,1999-02-11T18:00:00.000000000Z,263.75,265.0,263.5,263.5
Wc1,1999-02-11T19:00:00.000000000Z,263.75,264.0,262.25,262.75
Wc1,1999-02-12T03:00:00.000000000Z,262.75,262.75,261.0,262.0
Wc1,1999-02-12T04:00:00.000000000Z,262.0,262.25,262.0,262.25
Wc1,1999-02-12T05:00:00.000000000Z,262.0,262.25,262.0,262.25
Wc1,1999-02-12T06:00:00.000000000Z,262.0,262.0,262.0,262.0
Wc1,1999-02-12T07:00:00.000000000Z,262.5,262.5,262.5,262.5
Wc1,1999-02-12T10:00:00.000000000Z,262.5,263.0,262.5,263.0
Wc1,1999-02-12T15:00:00.000000000Z,262.0,262.5,259.0,259.0
Wc1,1999-02-12T16:00:00.000000000Z,259.25,259.75,258.5,258.75
Wc1,1999-02-12T17:00:00.000000000Z,258.5,259.5,258.5,259.25
Wc1,1999-02-12T18:00:00.000000000Z,259.5,260.75,258.0,258.75
Wc1,1999-02-12T19:00:00.000000000Z,259.0,259.0,257.0,257.5
Wc1,1999-02-16T03:00:00.000000000Z,257.75,258.75,257.75,258.5
Wc1,1999-02-16T04:00:00.000000000Z,258.0,258.0,258.0,258.0
Wc1,1999-02-16T07:00:00.000000000Z,258.25,258.25,257.75,257.75
Wc1,1999-02-16T10:00:00.000000000Z,258.5,258.75,258.5,258.75
Wc1,1999-02-16T15:00:00.000000000Z,258.5,259.5,256.5,258.75
