#RIC,Alias Underlying RIC,Domain,Date-Time,GMT Offset,Type,Open,High,Low,Last
JNIc1,JNIH7,Market Price,2017-01-13T20:00:00.000000000Z,9,Intraday 1Hour,19250.0,19260.0,19230.0,19250.0
JNIc1,JNIH7,Market Price,2017-01-15T23:00:00.000000000Z,9,Intraday 1Hour,19190.0,19210.0,19190.0,19210.0
JNIc1,JNIH7,Market Price,2017-01-16T00:00:00.000000000Z,9,Intraday 1Hour,19210.0,19240.0,19170.0,19190.0
JNIc1,JNIH7,Market Price,2017-01-16T01:00:00.000000000Z,9,Intraday 1Hour,19190.0,19190.0,19110.0,19130.0
JNIc1,JNIH7,Market Price,2017-01-16T02:00:00.000000000Z,9,Intraday 1Hour,19130.0,19130.0,19040.0,19050.0
JNIc1,JNIH7,Market Price,2017-01-16T03:00:00.000000000Z,9,Intraday 1Hour,19050.0,19090.0,19040.0,19050.0
JNIc1,JNIH7,Market Price,2017-01-16T04:00:00.000000000Z,9,Intraday 1Hour,19050.0,19140.0,19040.0,19110.0
JNIc1,JNIH7,Market Price,2017-01-16T05:00:00.000000000Z,9,Intraday 1Hour,19110.0,19120.0,19080.0,19090.0
JNIc1,JNIH7,Market Price,2017-01-16T06:00:00.000000000Z,9,Intraday 1Hour,19080.0,19090.0,19040.0,19060.0
JNIc1,JNIH7,Market Price,2017-01-16T07:00:00.000000000Z,9,Intraday 1Hour,19050.0,19090.0,19040.0,19080.0
JNIc1,JNIH7,Market Price,2017-01-16T08:00:00.000000000Z,9,Intraday 1Hour,19070.0,19110.0,19040.0,19080.0
JNIc1,JNIH7,Market Price,2017-01-16T09:00:00.000000000Z,9,Intraday 1Hour,19080.0,19110.0,19070.0,19090.0
JNIc1,JNIH7,Market Price,2017-01-16T10:00:00.000000000Z,9,Intraday 1Hour,19090.0,19100.0,19070.0,19090.0
JNIc1,JNIH7,Market Price,2017-01-16T11:00:00.000000000Z,9,Intraday 1Hour,19100.0,19100.0,19070.0,19080.0
JNIc1,JNIH7,Market Price,2017-01-16T12:00:00.000000000Z,9,Intraday 1Hour,19070.0,19090.0,19070.0,19080.0
JNIc1,JNIH7,Market Price,2017-01-16T13:00:00.000000000Z,9,Intraday 1Hour,19080.0,19080.0,19070.0,19080.0
JNIc1,JNIH7,Market Price,2017-01-16T14:00:00.000000000Z,9,Intraday 1Hour,19070.0,19080.0,19040.0,19050.0
JNIc1,JNIH7,Market Price,2017-01-16T15:00:00.000000000Z,9,Intraday 1Hour,19050.0,19060.0,19030.0,19050.0
JNIc1,JNIH7,Market Price,2017-01-16T16:00:00.000000000Z,9,Intraday 1Hour,19050.0,19060.0,19030.0,19030.0
JNIc1,JNIH7,Market Price,2017-01-16T17:00:00.000000000Z,9,Intraday 1Hour,19040.0,19050.0,19030.0,19040.0
JNIc1,JNIH7,Market Price,2017-01-16T18:00:00.000000000Z,9,Intraday 1Hour,19040.0,19050.0,19040.0,19050.0
JNIc1,JNIH7,Market Price,2017-01-16T19:00:00.000000000Z,9,Intraday 1Hour,19050.0,19060.0,19050.0,19050.0
JNIc1,JNIH7,Market Price,2017-01-16T20:00:00.000000000Z,9,Intraday 1Hour,19060.0,19060.0,19050.0,19050.0
JNIc1,JNIH7,Market Price,2017-01-16T23:00:00.000000000Z,9,Intraday 1Hour,19050.0,19070.0,19050.0,19060.0
JNIc1,JNIH7,Market Price,2017-01-17T00:00:00.000000000Z,9,Intraday 1Hour,19060.0,19060.0,18820.0,18890.0
JNIc1,JNIH7,Market Price,2017-01-17T01:00:00.000000000Z,9,Intraday 1Hour,18900.0,19030.0,18900.0,19010.0
JNIc1,JNIH7,Market Price,2017-01-17T02:00:00.000000000Z,9,Intraday 1Hour,19010.0,19010.0,18960.0,18960.0
JNIc1,JNIH7,Market Price,2017-01-17T03:00:00.000000000Z,9,Intraday 1Hour,18960.0,18980.0,18920.0,18940.0
JNIc1,JNIH7,Market Price,2017-01-17T04:00:00.000000000Z,9,Intraday 1Hour,18950.0,18960.0,18880.0,18920.0
JNIc1,JNIH7,Market Price,2017-01-17T05:00:00.000000000Z,9,Intraday 1Hour,18910.0,18910.0,18800.0,18800.0
JNIc1,JNIH7,Market Price,2017-01-17T06:00:00.000000000Z,9,Intraday 1Hour,18800.0,18810.0,18730.0,18730.0
JNIc1,JNIH7,Market Price,2017-01-17T07:00:00.000000000Z,9,Intraday 1Hour,18770.0,18790.0,18740.0,18750.0
JNIc1,JNIH7,Market Price,2017-01-17T08:00:00.000000000Z,9,Intraday 1Hour,18740.0,18760.0,18680.0,18750.0
JNIc1,JNIH7,Market Price,2017-01-17T09:00:00.000000000Z,9,Intraday 1Hour,18760.0,18760.0,18710.0,18720.0
JNIc1,JNIH7,Market Price,2017-01-17T10:00:00.000000000Z,9,Intraday 1Hour,18720.0,18740.0,18700.0,18710.0
JNIc1,JNIH7,Market Price,2017-01-17T11:00:00.000000000Z,9,Intraday 1Hour,18710.0,18770.0,18650.0,18710.0
JNIc1,JNIH7,Market Price,2017-01-17T12:00:00.000000000Z,9,Intraday 1Hour,18710.0,18860.0,18690.0,18850.0
